,dish_id,total_calories,total_mass,ingredients,split
2499,dish_1558029686,-0.6422420681041568,-1.267005469074907,bacon,train
331,dish_1563205953,-0.1661820224699189,0.526454879811486,"yam,sweet potato,egg whites,pineapple,chicken apple sausage",train
1721,dish_1562184705,1.821209979627573,1.0333023697141623,"wheat berry,chard,steak,cherry tomatoes,bacon,shallots,salt,chive,lemon juice,olive oil,green beans,fish,garlic,broccoli,parsley,kale",train
583,dish_1560368944,-0.5252169832635257,-0.9810915004118589,"pork,basil,lemon juice,olive oil,garlic,shallots,salt,broccoli,cherry tomatoes,pepper,vinegar,parsley,onions,brown rice",train
1259,dish_1558630649,-0.3034383614967088,0.8968434301249802,"cantaloupe,grapes,apple",train
1680,dish_1562959379,-0.9379188010922509,-0.8576286503073608,"mixed greens,olive oil,radishes,arugula,vinegar,mustard,cucumbers,salt,pumpkin seeds,carrot,lettuce",train
1012,dish_1561749016,0.12660758646604853,0.3575057165105939,"salmon,celery root,salt,mustard,cherry tomatoes,thyme,olive oil,vinegar,brown rice,arugula,pepper,mixed greens,honeydew melons",train
685,dish_1568665970,-0.24534675847299361,-0.32478898143531654,"cheese pizza,caesar salad",train
628,dish_1563827086,-0.2603183080828545,-0.27280462349658047,"cheese pizza,caesar salad",train
1240,dish_1562086740,0.9273083506810099,-0.012882833802900331,"scrambled eggs,bacon",train
437,dish_1562860073,0.4973964685752811,0.27303113486014785,"scrambled eggs,bacon,berries",train
803,dish_1558628956,-1.1671086145526561,-1.318989827013643,garden salad,train
2633,dish_1568401090,4.321072459513125,2.5798370183915593,"broccoli,mixed greens,avocado,olive oil,chicken",train
1955,dish_1559841127,0.4102185354982579,0.44198029816103995,"scrambled eggs,yam,chicken apple sausage,sweet potato,blackberries",train
455,dish_1559845767,-0.08284122880112735,1.0268043249718204,"pears,mandarin oranges,potatoes",train
1077,dish_1565640195,-1.1071844122536307,-1.059068037319963,bell peppers,train
1068,dish_1558030724,-1.1229338406872091,-1.013581724123569,,train
2691,dish_1558381840,-0.6669161753545444,-0.9615973661848329,chicken,train
2770,dish_1566844803,-0.017991901930323895,0.06509370310520371,"caesar salad,pepperoni pizza",train
2451,dish_1563897870,-0.40218247787298506,0.2080506874367278,oatmeal,train
2250,dish_1558637423,3.3182106868467947,1.2477378462114483,"corn on the cob,grapes,apple,almonds",train
2302,dish_1560455203,-0.6609464386037587,-0.18833004184613444,"mixed greens,carrot,lettuce,pumpkin seeds,mustard,olive oil,vinegar,arugula,green beans,honeydew melons,salt",train
754,dish_1567625392,-0.2164657914835825,-0.29879680246594853,"bulgur,parsley,cranberries,olive oil,mustard greens,shallots,chard,kale,arugula,lemon juice,garlic,avocado,apple,salt",train
275,dish_1563305883,-0.8138989204817796,-0.9096130082460969,"olive oil,spinach (raw),parmesan cheese,croutons,vinegar,apple,salt,mustard,onions,cranberries,caesar dressing,kale",train
1889,dish_1565728494,0.3471546168738122,-0.35078116040468454,"bok choy,salt,parsley,spinach (raw),vinegar,olive oil,onions,roasted potatoes,millet,chicken,beef,wheat berry,thyme,lemon juice,garlic,shallots,cheese pizza,spinach (cooked)",train
761,dish_1562184628,0.9087908114122326,-0.6236990395830487,"bacon,steak",train
1676,dish_1565987142,1.2634536722771503,1.3582046068312625,"spinach (raw),cucumbers,parmesan cheese,chicken,olives",train
198,dish_1562959129,0.7601905469966168,0.49396465609977597,"fish,garlic,salt,pizza,onions,pepper,quinoa,artichokes,lemon juice,olive oil,arugula,jalapenos,tomatillo,parsnips,cilantro,roasted potatoes",train
1424,dish_1558723894,2.405478376946317,1.2217456672420803,"almonds,cauliflower,corn on the cob,apple",train
2328,dish_1564503184,-0.7455201694922591,-1.292997648044275,bacon,train
508,dish_1563205927,-0.44537652021501967,-0.23381635504252846,"egg whites,yam,sweet potato,chicken apple sausage",train
1853,dish_1562613376,0.5649467421074925,0.32501549279888386,"salt,garlic,mustard greens,kale,jalapenos,arugula,figs,goat cheese,cilantro,vinegar,onions,olive oil,lemon juice,steak,squash,apple,white rice,pineapple",train
2934,dish_1558380464,0.1140553072909817,-1.098056305774015,almonds,train
879,dish_1559233055,-1.090031847725496,-1.156538708455093,garden salad,train
1281,dish_1563823814,-1.0881622850077064,-0.8576286503073608,"salt,pepper,turnips,olive oil",train
370,dish_1558639089,-1.1180658388324143,-1.2280172006208552,grapes,train
462,dish_1562959190,1.2657356649250535,1.0462984591988462,"fish,pepper,blueberries,chard,mustard,olive oil,garlic,raspberries,roasted potatoes,carrot,quinoa,tomatillo,almonds,lemon juice,jalapenos,pizza,arugula,onions,artichokes,parsnips,cilantro,salt,vinegar",train
1194,dish_1566317775,-0.07726696031814767,1.2542358909537905,"oatmeal,blackberries,raspberries",train
839,dish_1558373284,0.6481520095172676,-0.6756833975217847,sausage,train
3195,dish_1558721931,-1.1470352508206665,-1.065566082062305,cauliflower,train
2228,dish_1559319971,-0.8620659656725389,-0.7861501581415988,sweet potato,train
483,dish_1558639630,-0.6532666618033396,-0.6951775317488107,corn on the cob,train
1076,dish_1558640190,-1.1161568213981656,-1.033075858350595,cantaloupe,train
1402,dish_1558380527,0.6317058595665385,-0.6821814422641267,sausage,train
2954,dish_1563913741,0.47473818855161287,0.48746661135743397,"cucumbers,salt,cheese pizza,figs,mustard,green beans,olive oil,fried rice,chard,spinach (raw),vinegar,cherry tomatoes,caesar salad",train
1147,dish_1566936352,0.8146864971487054,0.9813180117754263,"quinoa,chive,pepper,garlic,shallots,couscous,onions,mushroom,cauliflower,eggplant,white beans,wine,fish,bell peppers,salt,artichokes,spinach (cooked),arugula,olive oil,snow peas,lemon juice,parsley,chicken thighs,squash,lime",train
3114,dish_1560802092,-0.6469615003057073,-0.5782127263866547,"caesar dressing,squash,spinach (raw),cherry tomatoes,chicken breast,croutons,thyme,garlic,salt,kale,wheat berry,olive oil,parmesan cheese",train
1452,dish_1558029923,0.12390103205190778,-0.1103535049380304,"bacon,yam,cantaloupe",train
2244,dish_1565379320,0.7178933966952272,0.1950545979520438,"pork,bok choy,pepper,salt,sugar,white rice,garlic,soy sauce,carrot,olive oil",train
2692,dish_1562873416,-0.9603805997778393,-0.6366951290677327,caesar salad,train
2524,dish_1563294491,-0.5088014206211052,0.7213962220817461,"pineapple,grapes,strawberries,watermelon",train
135,dish_1558638983,-0.9267054528223704,-1.046071947835279,corn on the cob,train
2067,dish_1558638292,-0.3020066568848275,0.9033414748673222,"cantaloupe,apple,white rice,carrot",train
919,dish_1562873187,-0.9037936021515279,0.24703895589077982,"green beans,olive oil,bok choy",train
373,dish_1562861174,0.7073309438644232,0.3705018059952779,"olive oil,mustard,cucumbers,salt,garlic,bell peppers,egg whites,bacon,radishes,vinegar",train
1552,dish_1561405934,0.16103558496410358,0.16906241898267577,"cucumbers,olive oil,soy sauce,green onions,salt,carrot,cheese pizza,pepper,chicken,lettuce,cherry tomatoes,green beans,spinach (raw),ginger,lime,onions,mixed greens,garlic,broccoli,white rice,vinegar",train
2357,dish_1562095340,2.2209924801266405,1.0657925934258723,"cucumbers,onions,olive oil,mustard,garlic,salt,sun dried tomatoes,spinach (raw),vinegar,pizza",train
2589,dish_1562875898,0.08364643051557749,0.8123688484745342,"bok choy,corn,jicama,arugula,nopales,sour cream,olive oil,garlic,chive,carrot,lime,fish,pepper,parsley,salt,couscous",train
902,dish_1562875870,0.01601939997298575,0.10408197155925573,"fish,arugula,jicama,nopales,salt,lime,carrot,couscous,corn,pepper,olive oil,sour cream,chive,parsley,garlic",train
2123,dish_1558723047,-1.0593634012006323,-0.8056442923686248,cantaloupe,train
1169,dish_1567023296,-0.6987432838176056,-0.8121423371109668,"greek salad,garlic,salt,mustard,pecans,olive oil,blueberries,chard,arugula,vinegar",train
1161,dish_1560961261,-0.2914592757843461,0.00661130042412568,"broccoli,strawberries,scrambled eggs",train
2434,dish_1561062586,-0.6318668808067294,-0.8316364713379928,"shallots,garlic,white rice,arugula,parsley,mustard greens,cranberries,olive oil,lemon juice,salt,bulgur,apple",train
607,dish_1563479526,-0.8864781598487085,-1.078562171546989,"salt,apple,arugula,lemon juice,mustard greens,goat cheese,olive oil,figs",train
2214,dish_1558723695,-0.7545402946468529,-0.8251384265956508,corn on the cob,train
2907,dish_1567020091,-0.08010576224566471,0.13657219527096576,"fish,chive,walnuts,garlic,shallots,kale,arugula,vinegar,blueberries,cherry tomatoes,salt,brussels sprouts,olive oil,parsley,lemon juice,mustard,chard,wheat berry,pepper",train
3061,dish_1557862829,-1.1839271049671558,-1.2540093795902232,spinach (raw),train
2398,dish_1561481606,0.47964255250689175,-0.49373814473620864,"bacon,scrambled eggs",train
1725,dish_1565727921,2.457695097760147,1.1697613093033443,"black beans,chicken,olives,olive oil,broccoli,parmesan cheese,mixed greens",train
831,dish_1561661500,0.5783660562158901,0.33151353754122587,"garlic,salt,soy sauce,sugar,cucumbers,pork,pepper,bok choy,white rice",train
2170,dish_1561492182,-0.016341943582094117,-0.29879680246594853,"spinach (raw),vinegar,radishes,fried rice,garlic,salt,mustard,olive oil,blueberries",train
2131,dish_1558632990,-1.0897645846165434,-0.7536599344298888,cauliflower,train
2047,dish_1562011765,0.812924460106714,0.42898420867635595,"jalapenos,mayonnaise,olive oil,garlic,carrot,brussels sprouts,salt,pepper,wheat berry,pork,cabbage,lemon juice,parsley",train
1655,dish_1562010821,0.0981215436731144,-0.5392244579326027,"jalapenos,parsley,mayonnaise,garlic,lemon juice,salt,cabbage,pepper,pork,wheat berry,carrot,olive oil",train
1614,dish_1561480460,0.1518253164251567,0.38999594022230394,"pineapple,scrambled eggs,turkey bacon,berries",train
1278,dish_1563218031,0.793101927575032,1.3582046068312625,"salt,lime,broccoli,squash,wheat berry,jalapenos,rosemary,zucchini,onions,spinach (raw),mustard greens,cilantro,parmesan cheese,thyme,mangos,cherry tomatoes,arugula,pork,chicken breast,cucumbers,lemon juice,parsley,olive oil,garlic,tomatoes,white rice",train
762,dish_1558641108,-0.7490996195379053,0.16906241898267577,"cherry tomatoes,apple,carrot",train
822,dish_1558373492,3.028855280001869,0.7019020878547201,"cantaloupe,almonds,sausage,grapes",train
2566,dish_1558116436,-0.7713396757490626,-1.299495692786617,bacon,train
2063,dish_1558721587,-0.7545402946468529,-0.8251384265956508,corn on the cob,train
507,dish_1562611620,-0.2564987173612587,-0.9161110529884389,"pineapple,white rice,jalapenos,steak,pepperoni pizza,vinegar,onions,lemon juice,kale,garlic,cilantro,salt",train
2647,dish_1558110245,-1.071533422541564,-1.078562171546989,berries,train
140,dish_1563395480,0.5580624500880934,0.7278942668240881,"corn,cheese,garlic,chili,black beans,spinach (raw),squash,bell peppers,onions,olive oil,sour cream,lemon juice,salt,hominy,cherry tomatoes,pepper,tortilla chips,jalapenos,parsley,cabbage,chicken thighs,lime,zucchini,cheese pizza,broccoli,carrot,tomatoes",train
2931,dish_1560369008,-0.14216733444276103,-0.4612479210244986,"pork,brown rice,shallots,mixed greens,carrot,broccoli,salt,lemon juice,basil,parsley,vinegar,cherry tomatoes,pepper,arugula,white rice,garlic,lettuce,mustard,pumpkin seeds,olive oil,onions,caesar salad",train
1445,dish_1564171970,1.1703799531970778,1.1632632645610024,"garlic,salt,lemon juice,cucumbers,tatsoi,olive oil,wheat berry,thyme,kale,parsley,brown rice,arugula,salmon,pepper",train
927,dish_1565728388,-0.6138310307937281,-1.104554350516357,cheese pizza,train
645,dish_1562173175,-0.4210502940813779,-0.35078116040468454,"milk,chia seeds,greek yogurt",train
212,dish_1565204891,0.23527075791876947,0.630423595688958,"olive oil,onions,brussels sprouts,chicken thighs,lemon juice,salt,garlic,pineapple,white rice,cilantro,pepper,vinegar,kale",train
1242,dish_1564590190,-0.28432024861422633,0.526454879811486,"sweet potato,olive oil,watermelon,berries",train
1408,dish_1556575273,-0.7172666121962251,-0.42225965257044656,"celery,olives,brussels sprouts",train
1269,dish_1562168399,-0.5959960337796604,0.16906241898267577,"berries,pineapple",train
3167,dish_1564675193,1.0748698588432375,3.807967474694198,"grapes,watermelon,egg whites,sweet potato,olive oil",train
1395,dish_1565727765,-1.0846579502133424,-0.9096130082460969,"broccoli,mixed greens",train
467,dish_1561666849,0.44864293358214746,0.526454879811486,"mixed greens,lime,cheese pizza,lettuce,cucumbers,onions,olive oil,corn on the cob,vinegar,pepper,cherry tomatoes,salt,caesar salad",train
2454,dish_1563812615,0.7120378099272975,1.0982828171375822,"mixed greens,granola,vinaigrette,turkey bacon,olive oil,brussels sprouts,pepper,salt,raspberries,blackberries,egg whites",train
1190,dish_1562085604,-0.05956074594215086,1.3387104726042365,berries,train
2960,dish_1565728453,0.19238082281427885,-0.5002361894785506,"shallots,garlic,olive oil,vinegar,beef,millet,salt,cheese pizza,onions,lemon juice,parsley,thyme,wheat berry,spinach (raw),bok choy,spinach (cooked),chicken",train
1507,dish_1561577219,0.26393143329062646,-0.0063847890605583275,"chard,tofu,vinegar,arugula,pepper,mushroom,thyme,chicken,oregano,salt,cheese pizza,garlic,mustard,shallots,butter,eggplant,blueberries,wheat berry,cream,walnuts,roasted potatoes,basil,lemon juice,white wine,rosemary,olive oil",train
1591,dish_1558549086,-0.8611591658066403,-0.7926482028839408,potatoes,train
1863,dish_1566937992,0.10951170557978902,-0.7341658002028628,cheese pizza,train
589,dish_1560788338,-0.8701363665969142,-0.6236990395830487,yogurt,train
807,dish_1560973936,-0.8511689948804365,-1.124048484743383,"salt,pepper,orange,arugula,pecans,mustard,raisins,olive oil,lime",train
502,dish_1563304261,-1.0660883423638743,-1.169534797939777,"kale,croutons,caesar dressing,parmesan cheese",train
2238,dish_1568649430,0.5253073516126382,0.7148981773394041,"broccoli,berries,yam,sweet potato,olive oil,scrambled eggs",train
2950,dish_1565021185,1.0877301826141494,0.513458790326802,"waffles,olive oil,salt,turnips,egg whites,sausage,pepper,tofu",train
1763,dish_1558723982,0.19682567557926905,-1.078562171546989,almonds,train
1044,dish_1558460908,-0.4848432444238243,0.552447058780854,"apple,grapes,cherry tomatoes,spinach (raw)",train
2488,dish_1564169932,2.4484960447266646,1.6636127097213367,"cilantro,pepper,parsley,lemon juice,tatsoi,olive oil,kale,onions,chili,cheese,chicken thighs,tortilla,tomatoes,cucumbers,salt,garlic",train
2783,dish_1558639306,-1.0165535829856058,-0.7666560239145728,carrot,train
2458,dish_1566835641,0.28242537704492787,2.137969975912303,"sweet potato,olive oil,egg whites",train
2362,dish_1562691409,-0.13172183785745686,-0.34428311566234254,"yam,scrambled eggs",train
2817,dish_1568318316,1.2973244271930395,0.519956835069144,"mixed greens,steak",train
2793,dish_1561577598,2.671973343088429,1.1437691303339763,"blueberries,olive oil,spinach (cooked),millet,bok choy,walnuts,salt,mustard,arugula,vinegar,chard,beef,pepper,shallots,onions,pizza",train
2670,dish_1566328988,2.358396291118906,1.1762593540456865,"bok choy,shallots,beef,vinegar,jalapenos,bell peppers,spinach (raw),pepper,onions,olive oil,tomatoes,garlic,fried rice,chicken,cheese pizza,salt,spinach (cooked),millet",train
21,dish_1558549008,-1.1114797074463845,-0.6626873080371007,cherry tomatoes,train
1665,dish_1562086037,-0.8811084526402988,-0.6236990395830487,berries,train
1710,dish_1563812508,-0.6717364659718359,0.00011325568178367666,egg whites,train
1946,dish_1558723960,-1.148228389699919,-1.072064126804647,cauliflower,train
1309,dish_1563827060,-0.5123092536986633,-1.0525699925776208,cheese pizza,train
2571,dish_1564169644,0.8582350449145434,-0.35078116040468454,cheese pizza,train
1851,dish_1563827188,0.5525192795768625,1.0398004144565043,"white rice,soy sauce,steak,green beans,ginger,spinach (raw),squash,wheat berry,cauliflower,garlic,zucchini,green onions,cheese pizza,caesar salad,pineapple,chicken,salt,lime,vinegar,olive oil,broccoli",train
2469,dish_1565809120,0.5347178861261899,1.852056007249255,"bell peppers,onions,cherry tomatoes,tuna,lemon juice,carrot",train
559,dish_1568665012,0.35236120290720613,0.33151353754122587,"garlic,salt,tomatoes,onions,brussels sprouts,jalapenos,spinach (raw),millet,chicken,bell peppers,cucumbers,mustard,olive oil,mustard greens,vinegar,pepper",train
2074,dish_1561404458,0.7479639326923643,0.27303113486014785,"lime,salt,cauliflower,pepper,olive oil,wheat berry,steak,carrot,garlic",train
619,dish_1563222775,-0.30069787421284216,-0.9226090977307809,"white rice,garlic,olive oil,parsley,zucchini,onions,rosemary,salt,pork,arugula,pepperoni pizza",train
881,dish_1565884692,-0.19772629020281995,1.2412398014691064,egg whites,train
2740,dish_1562875241,1.0790732250716224,0.3769998507376199,"chicken,pepper,squash,wheat berry,basil,olive oil,rosemary,pizza,salt,garlic,spinach (raw),thyme,parsley,zucchini,lemon juice,caesar salad",train
154,dish_1563910171,1.515734674727061,1.3387104726042365,"ginger,chard,salmon,cilantro,shallots,lime,lemon juice,onions,olive oil,vinegar,green beans,brown rice,spinach (raw),jalapenos,cherry tomatoes,garlic,chili,figs,salt,cucumbers,mustard",train
